FECHA,HORA,PRECIO,TERMICA,HIDRAULICA,SOLAR,COGENERADOR,EOLICA
2020-03-04,9,466.18,3516206.81,5290478.8,62618.52,114513.6,0.0
2020-03-04,10,466.18,3557837.98,5571667.28,66925.03,106989.53,0.0
2020-03-04,11,466.18,3549797.4,5795899.68,68050.26999999999,101568.42,0.0
2020-03-04,12,466.18,3507731.04,5721728.6899999995,68546.87,102380.68,0.0
2020-03-04,13,466.18,3471160.23,5794436.41,65742.14,105451.89,0.0
2020-03-04,14,466.18,3448490.16,6122517.7,61531.33,108643.54000000001,0.0
2020-03-04,15,466.18,3446062.26,6109738.33,54071.969999999994,95950.81,0.0
2020-03-04,16,466.18,3466173.37,6007028.34,33059.99,94412.63,0.0
2020-03-04,17,466.18,3355610.42,5847528.88,6595.63,96523.56,0.0
2020-03-04,18,566.68,3325566.28,6317724.609999999,0.0,98101.36,0.0
2020-03-04,19,521.18,3387788.79,6643385.5200000005,0.0,100272.64,0.0
2020-03-04,20,521.18,3413013.9,6456764.61,0.0,102766.19,0.0
2020-03-04,21,521.18,3444285.22,6186647.29,0.0,100107.66,0.0
2020-03-04,22,466.18,3450018.57,5389348.52,0.0,99962.36,0.0
2020-03-04,23,445.18,3325506.19,4800362.1,0.0,99884.78,0.0
2020-03-05,0,375.79,3188711.43,4413573.56,0.0,105015.62,0.0
2020-03-05,1,366.29,3149527.41,4141276.41,0.0,104552.81,0.0
2020-03-05,2,366.29,3120432.95,3995339.84,0.0,100645.2,0.0
2020-03-05,3,366.29,3113422.4699999997,3913216.25,0.0,99548.70999999999,0.0
2020-03-05,4,375.79,3106305.9,4153070.78,0.0,99581.36,0.0
2020-03-05,5,375.79,3152132.39,4726922.26,0.0,98759.99,0.0
2020-03-05,6,375.79,3290576.79,4622181.6,4018.35,97411.76000000001,0.0
2020-03-05,7,375.79,3372669.54,4881493.67,32309.34,98330.98000000001,0.0
2020-03-05,8,415.69,3297246.18,5438102.33,55319.03,95626.46,0.0
2020-03-05,9,439.79,3203683.84,5854676.47,62078.31,99300.98999999999,0.0
2020-03-05,10,465.69,3242641.1999999997,6161908.99,65921.98,93477.83,0.0
2020-03-05,11,520.79,3404731.77,6273228.04,66568.13,92465.13,0.0
2020-03-05,12,465.69,3419495.95,6124801.13,64776.89,95611.89,0.0
2020-03-05,13,465.69,3414435.38,6188621.109999999,63487.369999999995,93311.3,0.0
2020-03-05,14,520.79,3386137.25,6435735.92,59403.97,90338.72,0.0
2020-03-05,15,520.79,3412999.52,6408620.2299999995,52799.59,91273.81,0.0
2020-03-05,16,465.69,3452196.36,6192023.74,35079.7,93687.59,0.0
2020-03-05,17,439.79,3354778.34,5989721.7299999995,8319.24,92385.53,0.0
2020-03-05,18,520.79,3234868.69,6676114.61,0.0,98521.15,0.0
2020-03-05,19,566.29,3114523.07,7119509.14,0.0,95478.76,0.0
2020-03-05,20,561.29,3089115.77,6913997.1,0.0,89588.47,0.0
2020-03-05,21,520.79,3083938.78,6585635.899999999,0.0,94714.04000000001,0.0
2020-03-05,22,439.79,3088304.71,5807599.06,0.0,97103.87,0.0
2020-03-05,23,415.69,3124790.63,4982747.8,0.0,99457.98999999999,0.0
2020-03-06,0,355.27,3201436.51,4464663.97,0.0,98695.41,0.0
2020-03-06,1,355.27,3211954.7800000003,4154794.07,0.0,103030.26000000001,0.0
2020-03-06,2,341.77,3228635.95,3952092.8,0.0,98623.99,0.0
2020-03-06,3,341.77,3254947.58,3840564.6599999997,0.0,106172.19,0.0
2020-03-06,4,341.77,3282266.69,4046050.4299999997,0.0,107163.06999999999,0.0
2020-03-06,5,355.27,3309389.04,4591903.88,0.0,104602.26000000001,0.0
2020-03-06,6,355.27,3389374.23,4582560.58,3299.17,106114.59,0.0
2020-03-06,7,355.27,3516800.94,4840672.22,27150.51,102059.41,0.0
2020-03-06,8,387.03,3540592.17,5293658.53,48882.74,110898.39,0.0
2020-03-06,9,390.77,3579591.72,5576212.42,61114.72,98140.03,0.0
2020-03-06,10,415.67,3649105.84,5883260.31,65318.87,93759.25,0.0
2020-03-06,11,470.77,3643679.29,6163182.14,67023.72,94051.27,0.0
2020-03-06,12,470.77,3660659.84,5929356.41,64836.049999999996,96751.56,0.0
2020-03-06,13,470.77,3643440.71,6052362.45,59299.96000000001,99257.70000000001,0.0
2020-03-06,14,470.77,3527370.26,6340901.43,55647.09,101823.78,0.0
2020-03-06,15,470.77,3440638.04,6395967.18,52127.57,97223.93,0.0
2020-03-06,16,470.77,3461986.97,6302957.79,32900.52,96405.36,0.0
2020-03-06,17,415.67,3508057.5,5928622.36,7245.639999999999,96298.06,0.0
2020-03-06,18,470.77,3551805.4,6377048.41,0.0,98762.4,0.0
2020-03-06,19,521.77,3565703.91,6616016.47,0.0,98056.01,0.0
2020-03-06,20,470.77,3641922.23,6356540.07,0.0,99492.54000000001,0.0
2020-03-06,21,415.67,3670473.91,5879911.54,0.0,101277.87,0.0
2020-03-06,22,387.03,3681650.41,5216982.649999999,0.0,98564.54000000001,0.0
2020-03-06,23,355.27,3622115.07,4630737.28,0.0,100716.99,0.0
2020-03-07,0,345.39,3589198.46,3907330.0100000002,0.0,101095.76000000001,0.0
2020-03-07,1,335.89,3631662.65,3479269.3200000003,0.0,102018.86,0.0
2020-03-07,2,335.89,3445117.43,3467909.13,0.0,103157.83,0.0
2020-03-07,3,335.89,3360682.54,3431734.92,0.0,102939.82,0.0
2020-03-07,4,335.89,3390423.43,3473028.75,0.0,101225.04000000001,0.0
2020-03-07,5,335.89,3526145.31,3528042.47,0.0,102540.64,0.0
2020-03-07,6,335.89,3555801.35,3586829.0,3103.75,104912.43,0.0
2020-03-07,7,345.39,3576691.58,4051475.28,22011.280000000002,102858.02,0.0
2020-03-07,8,364.89,3612925.87,4553388.43,22932.510000000002,105459.77,0.0
2020-03-07,9,364.89,3592878.47,4919532.43,30179.82,104535.75,0.0
2020-03-07,10,364.89,3564904.52,5254426.58,44867.020000000004,102160.64,0.0
2020-03-07,11,385.89,3565945.65,5436907.66,62662.229999999996,96981.79999999999,0.0
2020-03-07,12,385.89,3584151.2199999997,5340205.61,64004.69,102735.37,0.0
2020-03-07,13,364.89,3581596.36,5173595.9799999995,57747.649999999994,105451.45999999999,0.0
2020-03-07,14,364.89,3580795.84,5016929.12,49969.43,104083.14,0.0
2020-03-07,15,364.89,3586227.38,4873589.63,41862.329999999994,97912.35,0.0
2020-03-07,16,364.89,3579748.18,4719286.37,21646.04,104547.52,0.0
2020-03-07,17,364.89,3582113.38,4711741.55,3597.61,105019.6,0.0
2020-03-07,18,386.89,3594911.37,5374074.29,0.0,103948.19,0.0
2020-03-07,19,387.15,3464283.12,5817392.9799999995,0.0,92538.9,0.0
2020-03-07,20,385.89,3434163.8000000003,5555659.75,0.0,95950.87,0.0
2020-03-07,21,364.89,3445939.06,5115105.05,0.0,93479.69,0.0
2020-03-07,22,364.89,3467311.82,4530762.63,0.0,82781.75,0.0
2020-03-07,23,386.89,3406574.3,4038908.23,0.0,82294.91,0.0
2020-03-08,0,359.84,3298358.9699999997,3728289.6499999994,0.0,82832.42,0.0
2020-03-08,1,359.84,3147458.61,3599073.38,0.0,80130.66,0.0
2020-03-08,2,306.84,2967528.65,3550204.13,0.0,84381.38,0.0
2020-03-08,3,306.84,2918273.55,3491530.92,0.0,89279.67,0.0
2020-03-08,4,306.84,2798993.51,3566721.61,0.0,89607.61,0.0
2020-03-08,5,306.84,2687394.13,3668202.45,0.0,93636.28,0.0
2020-03-08,6,306.84,2626916.82,3526331.26,3318.13,92350.82,0.0
2020-03-08,7,359.84,2565143.45,3791996.88,26593.53,94005.11,0.0
2020-03-08,8,359.84,2764281.93,3945891.77,51225.340000000004,93255.11,0.0
2020-03-08,9,386.84,2955478.6,4064242.8200000003,60921.97,92630.32,0.0
2020-03-08,10,387.84,3054543.17,4391470.08,67747.05,88651.95,0.0
2020-03-08,11,385.84,3157382.36,4554856.33,69895.89,88918.69,0.0
2020-03-08,12,359.84,3221693.81,4521432.529999999,69147.05,92120.22,0.0
2020-03-08,13,359.84,3218420.9699999997,4484297.32,68728.12,92212.67,0.0
2020-03-08,14,359.84,3227107.7199999997,4346874.62,58759.64,93878.0,0.0
2020-03-08,15,355.68,3224053.13,4265716.78,53173.17,91815.47,0.0
2020-03-08,16,355.68,3237771.45,4258750.47,30559.940000000002,87527.12,0.0
2020-03-08,17,355.68,3072074.34,4364996.49,6106.04,93321.06,0.0
2020-03-08,18,386.84,3089247.81,5081975.88,0.0,93282.9,0.0
2020-03-08,19,387.84,3109412.19,5522782.61,0.0,91960.67,0.0
2020-03-08,20,414.84,3131928.27,5443537.68,0.0,93479.1,0.0
2020-03-08,21,385.84,3149843.4899999998,5076628.85,0.0,88457.37,0.0
2020-03-08,22,386.84,3155143.7199999997,4537322.47,0.0,87252.38,0.0
2020-03-08,23,355.68,3121998.4499999997,4005864.3000000003,0.0,81294.79,0.0
2020-03-09,0,312.87,2956725.28,3760962.6799999997,0.0,88919.79000000001,0.0
2020-03-09,1,306.87,2796738.4899999998,3714620.65,0.0,92887.95,0.0
2020-03-09,2,306.87,2816523.19,3523709.75,0.0,94560.56,0.0
2020-03-09,3,306.87,2898357.67,3385533.14,0.0,98298.61,0.0
2020-03-09,4,312.87,3010664.95,3633915.66,0.0,102246.67,0.0
2020-03-09,5,355.77,3235218.2800000003,3999482.29,0.0,104590.67,0.0
2020-03-09,6,359.87,3327302.7199999997,4039267.84,4441.6900000000005,102862.53,0.0
2020-03-09,7,358.87,3325789.79,4479687.02,32711.449999999997,103469.01,0.0
2020-03-09,8,358.87,3328463.42,4934394.04,54583.75,102781.99,0.0
2020-03-09,9,358.87,3334836.61,5314098.44,62697.600000000006,97787.68,0.0
2020-03-09,10,365.87,3309436.52,5752728.8,67157.3,87929.33,0.0
2020-03-09,11,365.87,3302442.8,5873593.74,66593.81,87794.48,0.0
2020-03-09,12,359.87,3301678.3000000003,5895413.59,35957.74,89559.36,0.0
2020-03-09,13,358.87,3290525.81,5926453.34,48278.630000000005,90486.82,0.0
2020-03-09,14,387.87,3280677.26,6264608.5200000005,48218.99,85773.69,0.0
2020-03-09,15,365.87,3288300.35,6229993.52,43630.200000000004,86162.81,0.0
2020-03-09,16,359.87,3297395.29,6096145.41,30875.44,90374.45999999999,0.0
2020-03-09,17,358.87,3305923.29,6040798.7,7260.69,90750.64,0.0
2020-03-09,18,365.87,3319828.64,6227314.87,0.0,96330.76000000001,0.0
2020-03-09,19,365.87,3336234.51,6408894.22,0.0,103138.0,0.0
2020-03-09,20,359.87,3344205.47,6176765.22,0.0,107461.05,0.0
2020-03-09,21,358.87,3346083.1999999997,5777012.34,0.0,110452.23999999999,0.0
2020-03-09,22,358.87,3334499.23,4951869.24,0.0,106839.95999999999,0.0
2020-03-09,23,355.77,3339445.96,4405736.14,0.0,105604.2,0.0
2020-03-10,0,335.91,3000101.71,4240203.3,0.0,103666.63,0.0
2020-03-10,1,335.91,3034575.64,3954754.71,0.0,79601.79000000001,0.0
2020-03-10,2,335.91,2922363.79,4033173.9299999997,0.0,97977.97,0.0
2020-03-10,3,335.91,2892510.33,4041781.73,0.0,100404.71,0.0
2020-03-10,4,335.91,3076383.9099999997,4110143.98,0.0,102747.8,0.0
2020-03-10,5,345.57,3252668.69,4434009.39,0.0,103923.95,0.0
2020-03-10,6,345.57,3268382.55,4531089.61,2486.66,102185.02,0.0
2020-03-10,7,350.91,3270093.16,4820114.92,15632.98,98593.19,0.0
2020-03-10,8,350.91,3245684.81,5395946.57,42719.65,96452.2,0.0
2020-03-10,9,350.91,3253307.84,5723156.51,53194.89,102800.28,0.0
2020-03-10,10,355.91,3250667.81,6119445.66,59094.15,97358.82,0.0
2020-03-10,11,364.81,3254834.56,6350301.65,60455.55,94646.48,0.0
2020-03-10,12,364.81,3245173.96,6227993.61,58375.53,95364.67,0.0
2020-03-10,13,364.81,3260426.23,6347432.98,56569.82,85194.72,0.0
2020-03-10,14,440.91,3222527.7800000003,6592938.2700000005,49058.47,82468.56,0.0
2020-03-10,15,364.81,3229457.09,6565331.04,34188.25,92463.98,0.0
2020-03-10,16,364.81,3221624.79,6421844.01,22958.41,91745.98,0.0
2020-03-10,17,355.91,3249516.2199999997,6136065.1,4791.96,97756.18,0.0
2020-03-10,18,355.91,3372890.14,6463331.99,0.0,95696.38,0.0
2020-03-10,19,355.91,3390203.13,6519493.65,0.0,87245.4,0.0
2020-03-10,20,355.91,3391963.69,6198571.05,0.0,96874.57,0.0
2020-03-10,21,350.91,3271608.54,6000099.989999999,0.0,101654.89,0.0
2020-03-10,22,350.91,3141225.77,5319276.39,0.0,103780.82,0.0
2020-03-10,23,339.97,2989298.93,4758466.56,0.0,102282.5,0.0
2020-03-11,0,343.92,3128932.4,4284531.18,0.0,93650.79,0.0
2020-03-11,1,343.92,3146594.59,4026324.62,0.0,91728.57,0.0
2020-03-11,2,325.26,3101960.6,3896228.73,0.0,92440.97,0.0
2020-03-11,3,325.26,3051881.68,3885674.77,0.0,97817.33,0.0
2020-03-11,4,325.26,3077053.57,4069317.96,0.0,99456.95999999999,0.0
2020-03-11,5,343.92,3254053.13,4542038.3,0.0,99896.75,0.0
2020-03-11,6,343.92,3333438.33,4511862.62,2140.25,92122.83,0.0
2020-03-11,7,353.26,3372238.83,4784815.59,9453.51,94250.28,0.0
2020-03-11,8,353.26,3376079.6,5092051.66,37231.369999999995,100685.86,0.0
2020-03-11,9,353.26,3393026.8,5439936.84,49261.84,98492.73,0.0
2020-03-11,10,353.26,3398675.8600000003,5776349.2,47654.54,96577.02,0.0
2020-03-11,11,354.26,3376746.56,5954703.55,51665.33,97151.14,0.0
2020-03-11,12,353.26,3373560.02,5774545.62,51228.47,99289.74,0.0
2020-03-11,13,354.26,3385294.1900000004,5890383.2299999995,46441.57,101553.81,0.0
2020-03-11,14,354.26,3385509.85,6083042.28,33799.64,98537.65,0.0
2020-03-11,15,354.26,3360864.61,6130708.16,27797.579999999998,97811.99,0.0
2020-03-11,16,354.26,3356131.74,6109399.3,12022.35,95134.98999999999,0.0
2020-03-11,17,353.26,3324068.93,5890263.24,3740.46,97040.69,0.0
2020-03-11,18,354.26,3329674.49,6368306.67,0.0,101688.75,0.0
2020-03-11,19,366.26,3370860.1300000004,6687395.06,0.0,100004.87,0.0
2020-03-11,20,355.16,3400316.09,6389276.82,0.0,100866.13,0.0
2020-03-11,21,353.26,3551315.69,5792471.95,0.0,102276.39,0.0
2020-03-11,22,353.26,3565253.19,4962016.7700000005,0.0,102269.95999999999,0.0
2020-03-11,23,345.26,3457779.84,4389459.14,0.0,104042.67,0.0
2020-03-12,0,305.11,2825927.69,4379737.6,0.0,98253.54000000001,0.0
2020-03-12,1,305.11,2614215.63,4329592.64,0.0,100173.63,0.0
2020-03-12,2,305.11,2624346.69,4318561.08,0.0,103572.5,0.0
2020-03-12,3,305.11,2635326.0,4256757.92,0.0,102885.43000000001,0.0
2020-03-12,4,321.11,2736671.15,4403517.27,0.0,99750.66,0.0
2020-03-12,5,321.11,2816653.01,4843620.72,0.0,100793.19,0.0
2020-03-12,6,321.11,2863158.25,4991241.16,1530.13,103243.06,0.0
2020-03-12,7,321.11,2864193.13,5348830.45,22041.95,101457.89,0.0
2020-03-12,8,321.11,2890145.93,5607544.14,31195.32,100896.93,0.0
2020-03-12,9,406.11,3124285.48,5692717.57,49023.8,96403.82,0.0
2020-03-12,10,396.11,3197303.02,5987450.66,49065.52,100058.44,0.0
2020-03-12,11,396.11,3216874.31,6185874.63,51967.19,100500.98999999999,0.0
2020-03-12,12,321.11,3124238.23,6159983.95,48594.520000000004,93780.5,0.0
2020-03-12,13,343.73,3091164.37,6235340.6,44372.94,99222.04,0.0
2020-03-12,14,343.73,3187668.41,6259460.82,52598.810000000005,94716.15,0.0
2020-03-12,15,343.73,3193584.46,6232229.05,46563.69,96308.79000000001,0.0
2020-03-12,16,321.11,3197481.52,6112095.64,25424.390000000003,96210.71,0.0
2020-03-12,17,321.11,3123479.65,6144383.71,5204.01,94854.61,0.0
2020-03-12,18,343.73,3046770.86,6704356.79,0.0,95920.3,0.0
2020-03-12,19,396.11,3214869.66,6861838.58,0.0,96046.79000000001,0.0
2020-03-12,20,396.11,3222900.2399999998,6598759.83,0.0,90840.6,0.0
2020-03-12,21,321.11,3060953.67,6027742.44,0.0,96340.62999999999,0.0
2020-03-12,22,321.11,2691749.44,5611409.35,0.0,95303.45,0.0
2020-03-12,23,321.11,2688215.79,5146786.37,0.0,88401.76,0.0
2020-03-13,0,314.01,2860640.06,4525894.38,0.0,89005.74,0.0
2020-03-13,1,314.01,2925161.69,4185822.17,0.0,93159.43,0.0
2020-03-13,2,296.01,2756487.45,4180283.1799999997,0.0,96354.98,0.0
2020-03-13,3,257.01,2770216.43,4089137.83,0.0,99181.01000000001,0.0
2020-03-13,4,268.16,3019294.25,4097128.1999999997,0.0,100479.19,0.0
2020-03-13,5,314.01,3355266.66,4374553.18,0.0,97786.32,0.0
2020-03-13,6,306.48,3447397.8400000003,4386154.65,2817.79,93359.5,0.0
2020-03-13,7,314.01,3443066.99,4735058.68,22131.23,97967.55,0.0
2020-03-13,8,324.01,3412881.99,5058912.99,47777.35,91124.13,0.0
2020-03-13,9,324.01,3430369.16,5260909.1899999995,56407.82,86856.66,0.0
2020-03-13,10,324.01,3457161.13,5586685.73,52255.72,83411.82,0.0
2020-03-13,11,324.01,3453165.77,5867995.08,57989.89,82440.98,0.0
2020-03-13,12,324.01,3445753.8899999997,5760568.78,53109.509999999995,81247.15,0.0
2020-03-13,13,324.01,3439191.81,5841542.94,41358.6,88970.21,0.0
2020-03-13,14,324.01,3435261.71,6057322.22,33370.009999999995,88807.26,0.0
2020-03-13,15,324.01,3412427.62,6052826.890000001,29643.81,88437.37,0.0
2020-03-13,16,324.01,3421227.9,5866850.88,31163.0,92966.61,0.0
2020-03-13,17,324.01,3427541.88,5630523.86,3431.4,86434.92,0.0
2020-03-13,18,324.01,3437950.28,6037818.28,0.0,89330.07,0.0
2020-03-13,19,324.01,3446804.69,6288281.36,0.0,90716.52,0.0
2020-03-13,20,324.01,3457596.1,6038702.84,0.0,92199.6,0.0
2020-03-13,21,324.01,3461260.07,5495492.29,0.0,98537.25,0.0
2020-03-13,22,314.01,3414770.37,5067431.7,0.0,97276.37,0.0
2020-03-13,23,296.01,3146135.62,4697041.43,0.0,99406.85,0.0
2020-03-14,0,306.36,2582844.26,4797798.03,0.0,99461.69,0.0
2020-03-14,1,282.44,2392829.32,4731125.7,0.0,96828.95,0.0
2020-03-14,2,264.37,2136220.02,4814728.66,0.0,96956.55,0.0
2020-03-14,3,264.36,2128456.83,4738020.46,0.0,100760.27,0.0
2020-03-14,4,264.36,2191702.48,4748232.03,0.0,93279.82,0.0
2020-03-14,5,272.22,2339715.2,4806861.53,0.0,94087.67,0.0
2020-03-14,6,272.22,2340154.49,4868993.39,4210.01,99905.85,0.0
2020-03-14,7,306.36,2235941.17,5329674.63,24283.55,100590.06,0.0
2020-03-14,8,306.36,2214578.48,5827435.28,33270.64,102610.86,0.0
2020-03-14,9,306.36,2238290.79,6152755.24,59082.04,103995.4,0.0
2020-03-14,10,314.36,2316537.19,6433638.26,63523.49,99161.53,0.0
2020-03-14,11,314.36,2379032.44,6400068.59,64428.43,99545.55,0.0
2020-03-14,12,314.36,2452091.11,6458331.31,67369.37,94753.18,0.0
2020-03-14,13,314.36,2485677.88,6304401.96,67114.41,93745.29999999999,0.0
2020-03-14,14,306.36,2490875.66,5975217.05,62712.08,98170.91,0.0
2020-03-14,15,306.36,2492125.47,5932898.85,57167.79,94453.91,0.0
2020-03-14,16,306.36,2507448.67,5916962.2,36265.36,99890.77,0.0
2020-03-14,17,306.36,2534341.89,5881195.47,7367.460000000001,104301.69,0.0
2020-03-14,18,314.36,2558128.65,6433229.55,0.0,100271.13,0.0
2020-03-14,19,323.36,2557834.95,6740636.57,0.0,100299.99,0.0
2020-03-14,20,314.36,2552451.66,6481241.51,0.0,95847.38,0.0
2020-03-14,21,306.36,2547721.37,6205009.57,0.0,96353.25,0.0
2020-03-14,22,306.36,2524432.25,5618985.390000001,0.0,96138.95999999999,0.0
2020-03-14,23,306.36,2510756.28,5117412.44,0.0,90161.37,0.0
2020-03-15,0,273.08,2371289.06,4568982.48,0.0,98077.55,0.0
2020-03-15,1,273.08,2233923.19,4408655.74,0.0,98371.3,0.0
2020-03-15,2,273.08,2180537.46,4254847.41,0.0,92680.23,0.0
2020-03-15,3,273.08,2168633.22,4126070.87,0.0,94897.93,0.0
2020-03-15,4,273.08,2127899.72,4110340.6999999997,0.0,90472.09,0.0
2020-03-15,5,273.08,2011464.06,4220922.51,0.0,87583.79,0.0
2020-03-15,6,273.08,1880702.9400000002,4160402.4499999997,4876.84,90619.48999999999,0.0
2020-03-15,7,273.08,1952182.48,4259277.8,27919.02,88206.06,0.0
2020-03-15,8,273.08,1991676.1099999999,4574249.49,51722.079999999994,91862.79999999999,0.0
2020-03-15,9,273.08,2000351.6,4866358.11,65424.02,86251.25,0.0
2020-03-15,10,281.31,2142694.05,4991963.2299999995,68486.54,88731.49,0.0
2020-03-15,11,284.38,2248760.56,5200554.53,64859.77,89026.3,0.0
2020-03-15,12,284.38,2238711.46,5356394.899999999,60180.25,92303.25,0.0
2020-03-15,13,284.38,2279943.94,5298047.4,52010.63,88495.53,0.0
2020-03-15,14,284.38,2271838.0,5205364.89,51020.81,90242.98,0.0
2020-03-15,15,284.38,2233245.92,5177112.68,42973.41,89668.76999999999,0.0
2020-03-15,16,284.38,2243375.1799999997,5029720.49,27279.71,96002.92,0.0
2020-03-15,17,284.38,2225133.12,5069515.04,6286.06,88424.09,0.0
2020-03-15,18,284.38,2375507.2,5704782.25,0.0,92448.38,0.0
2020-03-15,19,313.08,2485260.46,6033303.4,0.0,95224.95999999999,0.0
2020-03-15,20,313.08,2471835.83,5962457.51,0.0,99348.65,0.0
2020-03-15,21,284.38,2366153.7,5796394.46,0.0,98161.88,0.0
2020-03-15,22,284.38,2414922.17,5315162.74,0.0,94159.77,0.0
2020-03-15,23,284.38,2345529.8,4796777.72,0.0,97826.45999999999,0.0
2020-03-16,0,276.38,2224273.59,4533602.63,0.0,96829.76000000001,0.0
2020-03-16,1,239.38,2206420.76,4273688.54,0.0,100781.72,0.0
2020-03-16,2,239.38,2208447.06,4139715.1,0.0,90474.28,0.0
2020-03-16,3,239.38,2212636.47,4068785.58,0.0,91041.7,0.0
2020-03-16,4,276.38,2214297.87,4235567.52,0.0,96381.93,0.0
2020-03-16,5,301.38,2271977.78,4557462.82,0.0,83687.48000000001,0.0
2020-03-16,6,306.38,2280684.69,4792028.99,4449.86,80674.29000000001,0.0
2020-03-16,7,306.38,2282363.84,5384064.88,28219.82,74841.85,0.0
2020-03-16,8,306.38,2238449.55,6040272.61,45481.47,78079.45,0.0
2020-03-16,9,326.38,2218886.54,6392949.28,52285.869999999995,80422.09,0.0
2020-03-16,10,326.38,2206511.63,6788776.24,57657.44,77619.4,0.0
2020-03-16,11,376.38,2203299.79,7097111.64,57926.79,80555.08,0.0
2020-03-16,12,326.38,2211704.11,7133139.350000001,60513.729999999996,79907.77,0.0
2020-03-16,13,376.38,2315007.69,7047724.28,59302.15,81407.58,0.0
2020-03-16,14,376.38,2369248.77,7074630.09,56418.47,84096.96,0.0
2020-03-16,15,376.38,2308221.91,7058156.82,49050.52,76579.76,0.0
2020-03-16,16,326.38,2244818.28,6896954.07,34869.909999999996,71155.43,0.0
2020-03-16,17,326.38,2242867.37,6601944.109999999,7943.52,90545.92,0.0
2020-03-16,18,326.38,2402553.82,6862239.41,0.0,96084.8,0.0
2020-03-16,19,376.38,2592935.46,6991601.7,0.0,94744.45,0.0
2020-03-16,20,326.38,2468612.29,6945297.0,0.0,93328.19,0.0
2020-03-16,21,326.38,2441130.76,6545242.61,0.0,96933.51,0.0
2020-03-16,22,306.38,2445113.75,5875945.36,0.0,102972.48,0.0
2020-03-16,23,306.38,2330395.86,5195222.27,0.0,102005.75,0.0
2020-03-17,0,297.25,2320545.65,4729712.84,0.0,104314.13,0.0
2020-03-17,1,297.25,2310714.9299999997,4719731.03,0.0,103146.88,0.0
2020-03-17,2,297.25,2323930.09,4518209.41,0.0,103149.68000000001,0.0
2020-03-17,3,297.25,2361452.06,4388150.55,0.0,102738.17,0.0
2020-03-17,4,297.25,2367943.48,4530473.1,0.0,102141.95999999999,0.0
2020-03-17,5,297.25,2406233.81,4771708.52,0.0,107850.45,0.0
2020-03-17,6,297.25,2502285.74,4853548.83,6240.58,101171.06,0.0
2020-03-17,7,314.25,2720834.31,5205619.44,37701.64,100521.22,0.0
2020-03-17,8,379.25,2857778.25,5575729.1899999995,57705.06,100561.17,0.0
2020-03-17,9,356.25,2825480.36,5941578.19,64606.799999999996,99483.02,0.0
2020-03-17,10,379.25,2947580.96,6189055.3,67807.2,97713.88,0.0
2020-03-17,11,382.15,2993591.13,6447326.59,66738.23000000001,96052.14,0.0
2020-03-17,12,382.15,2985980.84,6412498.56,64720.03,98082.31,0.0
2020-03-17,13,382.15,2991412.16,6377334.83,60030.14,98582.86,0.0
2020-03-17,14,356.25,2832833.69,6583190.87,63922.01,97431.73,0.0
2020-03-17,15,356.25,2744276.65,6674168.74,47823.97,97360.43000000001,0.0
2020-03-17,16,356.25,2791431.38,6419857.55,23167.36,98310.31,0.0
2020-03-17,17,356.25,2835619.34,6019405.37,3379.48,97305.31,0.0
2020-03-17,18,356.25,3013472.04,6083980.53,0.0,92677.59,0.0
2020-03-17,19,379.25,3017673.78,6351139.35,0.0,89142.45,0.0
2020-03-17,20,356.25,2995129.91,6143676.9799999995,0.0,93894.89,0.0
2020-03-17,21,356.25,2964524.7199999997,5789106.24,0.0,93826.55,0.0
2020-03-17,22,356.25,2914372.02,5431064.89,0.0,99797.47,0.0
2020-03-17,23,297.25,2853078.26,4763241.52,0.0,98887.4,0.0
2020-03-18,0,331.55,2799294.73,4403990.05,0.0,100881.44,0.0
2020-03-18,1,332.89,2747866.23,4173849.34,0.0,102858.79,0.0
2020-03-18,2,315.15,2729222.74,4037097.15,0.0,100070.28,0.0
2020-03-18,3,295.15,2729845.5500000003,3948058.7,0.0,101295.84,0.0
2020-03-18,4,315.15,2796366.81,3982861.33,0.0,99625.94,0.0
2020-03-18,5,331.55,2729669.41,4290693.4,0.0,101398.33,0.0
2020-03-18,6,331.55,2782125.08,4456461.03,6060.24,99107.94,0.0
2020-03-18,7,371.15,2912350.88,4957866.34,35280.94,97064.81,0.0
2020-03-18,8,371.15,2935037.12,5493050.74,52504.72,91981.09,0.0
2020-03-18,9,371.15,2929016.59,5675236.62,64835.53999999999,94243.81,0.0
2020-03-18,10,371.15,2926820.1,5936698.22,68101.32,92896.93000000001,0.0
2020-03-18,11,397.15,2895048.97,6234523.5600000005,68861.23,93482.02,0.0
2020-03-18,12,397.15,2904179.89,6249471.8,67686.76000000001,90953.99,0.0
2020-03-18,13,371.15,3014439.11,6228995.4,64319.59,92969.3,0.0
2020-03-18,14,391.25,3121109.75,6234702.13,48917.57,92443.45999999999,0.0
2020-03-18,15,371.15,3145239.45,6143495.58,35913.8,95571.51000000001,0.0
2020-03-18,16,371.15,3031440.42,6066481.41,22799.17,95084.04000000001,0.0
2020-03-18,17,371.15,2996695.98,5909338.79,4094.7700000000004,98524.19,0.0
2020-03-18,18,371.15,3114017.52,6207421.2299999995,0.0,92388.67,0.0
2020-03-18,19,391.25,3282039.17,6340101.92,0.0,95756.84,0.0
2020-03-18,20,391.25,3073670.72,6269569.47,0.0,99906.22,0.0
2020-03-18,21,371.15,2893662.34,6233433.81,0.0,101727.6,0.0
2020-03-18,22,371.15,2716059.27,5762333.32,0.0,98911.1,0.0
