Fecha,CARBON,GAS,GAS NI,COMBUSTOLEO
2021-04-28,80.43437036,211.2524627,287.1280059,563.4560924
2021-04-29,80.47142745,207.3656321,286.8857081,563.4560924
2021-04-30,80.49738447,217.6731484,287.0655171,563.4597506
2021-05-01,80.35620312,214.6907118,287.59023,572.9294639
2021-05-02,80.37340416,218.9429216,303.6655918,572.9333884
2021-05-03,80.37450527,208.1685343,287.59023,572.9337597
2021-05-04,80.48658911,217.2205472,294.066102,572.9337597
2021-05-05,80.49799679,214.5356005,305.3047949,573.7383453
2021-05-06,80.508698,218.4453671,289.0415546,574.3150937
2021-05-07,80.41892879,240.1384888,288.413249,574.3150937
2021-05-08,80.45759927,236.3734031,287.93467,574.3150937
2021-05-09,80.49085492,238.4623491,287.93467,574.3150937
2021-05-10,80.51031607,230.8261401,287.93467,574.3150937
2021-05-11,80.54144421,224.099977,303.2127037,574.3150937
2021-05-12,80.55837835,223.1209766,291.8824833,574.3150937
2021-05-13,80.56491758,238.4717716,292.0342015,574.3150937
2021-05-14,80.57105367,226.2670371,303.4490322,574.3150937
2021-05-15,80.57960589,225.4710901,302.6358105,574.3150937
2021-05-16,80.58461957,231.4692187,302.6358105,574.3150937
2021-05-17,80.58461957,229.3480616,302.6358105,574.3174359
2021-05-18,80.58421144,223.1842969,302.6358105,574.3206549
2021-05-19,80.57914163,221.6987081,302.1487762,574.3255101
2021-05-20,80.57073427,216.0724311,302.6325756,574.3284325
2021-05-21,80.49382241,216.1827745,303.3318565,574.3310196
2021-05-22,80.5804035,221.2801339,287.5635663,574.3396224
2021-05-23,80.59044722,224.5187844,287.5635663,574.3405905
2021-05-24,80.1772984,228.6204341,292.9213318,574.3448485
2021-05-25,80.1789451,238.6123089,276.4241862,574.3526581
2021-05-26,80.1999544,237.3351455,276.2252762,574.3604646
2021-05-27,80.64820996,253.7768659,292.5138639,574.8512766
2021-05-28,80.66033574,243.169241,246.8032936,574.8606574
2021-05-29,80.68371845,232.865227,303.218814,574.8691946
2021-05-30,80.69145559,229.1540336,295.4731341,574.8777524
2021-05-31,80.70654064,237.5786756,287.2503021,574.8832406
2021-06-01,81.10554651,250.4658563,305.8431366,580.5236077
2021-06-02,81.13537516,277.8260695,305.0543523,580.5315136
2021-06-03,81.16540142,235.7262253,304.5316704,580.5395877
2021-06-04,81.20385291,239.5826987,304.4679684,581.9328631
2021-06-05,81.25044856,239.8003951,303.9481324,581.9422268
2021-06-06,81.26072886,246.8072303,303.9481324,581.9486348
2021-06-07,81.2769097,240.6379891,303.9481324,581.9495559
2021-06-08,81.42625565,234.1329239,303.9481324,581.9495559
2021-06-09,80.86423185,230.1652305,293.5549148,581.9495559
2021-06-10,80.882042,227.3831443,293.1914669,581.9495559
2021-06-11,80.92849382,230.0180843,293.1914669,581.9495559
2021-06-12,80.93080038,241.3790103,304.2504012,581.9537532
2021-06-13,80.94900657,241.7611939,304.2504012,581.9596005
2021-06-14,80.94900657,237.9414722,293.8293058,581.9660085
2021-06-15,80.97352463,231.6428358,292.1043847,544.0353552
2021-06-16,81.00038116,234.2614194,294.6242613,581.9866502
2021-06-17,81.03784606,234.3956493,278.9104154,581.9963824
2021-06-18,81.00712146,239.3371618,291.5059758,587.2302125
2021-06-19,81.04668617,236.6303478,295.174379,587.8630666
2021-06-20,81.04492337,232.9247078,295.4251705,587.888266
2021-06-21,81.06008261,224.8872918,295.5262708,617.7861738
2021-06-22,81.09970027,236.9439438,300.1966881,587.9008978
2021-06-23,81.12493838,236.8697111,301.8270892,587.9008978
2021-06-24,81.15485285,225.4102896,303.7387868,587.9008978
2021-06-25,81.19083452,223.1736376,298.3811491,587.9008978
2021-06-26,81.19172226,221.4223678,294.938556,587.9008978
2021-06-27,81.11177362,234.8930167,303.4049296,587.9008978
2021-06-28,81.18693622,229.4699475,298.0903741,587.9008978
2021-06-29,81.17672115,225.4196904,294.4039052,587.9008978
2021-06-30,81.16233612,228.3080033,303.0886879,587.9118074
2021-07-01,79.50642398,241.3997711,317.5906574,588.0084771
2021-07-02,79.51921923,245.0655391,317.5906574,588.0190743
2021-07-03,79.54121082,252.8841861,317.5906574,588.0190743
2021-07-04,79.53520153,241.1463319,317.5906574,588.0190743
2021-07-05,79.53280628,236.0732834,317.5906574,588.0190743
2021-07-06,79.58417198,247.4808142,317.5906574,588.0190743
2021-07-07,79.63266819,241.3260799,317.5906574,588.0190743
2021-07-08,79.66980926,229.5813562,317.5906574,588.0190743
2021-07-09,79.74133493,229.1780222,317.5906574,588.0190743
2021-07-10,79.81020655,231.8443357,317.5906574,580.237952
2021-07-11,79.81585689,234.5201893,317.5906574,580.237952
2021-07-12,79.85004913,225.4936826,317.5906574,580.237952
2021-07-13,79.92402363,226.3742883,317.5906574,580.237952
2021-07-14,79.97199028,224.5282603,317.5906574,580.237952
2021-07-15,80.01439749,238.5849492,317.5906574,580.237952
2021-07-16,80.0622229,230.9507504,317.5906574,580.2479416
2021-07-17,80.11867249,228.5681946,317.5906574,580.2607519
2021-07-18,80.15353022,230.0649607,317.5906574,580.2776072
2021-07-19,80.18343857,239.4815704,317.5906574,580.29468
2021-07-20,80.18948261,240.3684383,317.5906574,580.3062144
2021-07-21,80.23523768,231.6085463,322.5456144,580.3128169
2021-07-22,80.23124941,228.7183793,321.1832354,580.3247861
2021-07-23,80.28706362,231.006093,317.5906574,580.7590426
2021-07-24,80.33123641,232.165699,317.5906574,580.770966
2021-07-25,80.36856836,234.5984087,317.5906574,580.7793765
2021-07-26,80.38400268,237.5520902,317.5906574,580.7859333
2021-07-27,80.40602795,239.8949643,316.2550709,580.7964092
2021-07-28,80.43961118,248.2261333,298.5279562,580.8137051
2021-07-29,80.48492006,254.4863394,298.5279562,581.4849431
2021-07-30,80.522857,247.908525,298.5279562,581.9428405
2021-07-31,80.56033662,237.1667972,287.7455282,582.0849092
2021-08-01,80.67441194,246.6564752,314.0307553,582.1041847
2021-08-02,80.68453253,244.1340581,314.0307553,582.1134306
2021-08-03,80.74086019,251.6825076,314.6091571,582.1327919
2021-08-04,80.75815156,250.8412873,314.1884045,582.1517641
2021-08-05,80.78819397,233.7086449,307.1839396,582.1705991
2021-08-06,80.81484413,245.0567002,289.2733942,582.1904067
2021-08-07,80.81484413,241.1758536,312.2808658,582.209768
2021-08-08,80.7837492,247.7716325,314.6897775,582.2284713
2021-08-09,80.80966622,238.2772579,298.9925667,582.2469573
2021-08-10,80.81417277,242.4759893,279.4764087,582.2653574
2021-08-11,80.84401647,249.6965933,287.1546938,583.0741156
2021-08-12,80.84477338,237.9349742,313.1335034,583.3868546
2021-08-13,80.85983298,247.335931,314.8709322,583.6201058
2021-08-14,80.86308029,242.693436,317.8421949,583.6326072
2021-08-15,80.85844171,257.8869286,317.2774027,583.6417157
2021-08-16,80.86138883,251.412935,314.9398474,583.6499488
2021-08-17,80.8637598,227.8490601,315.0173556,583.6590116
2021-08-18,80.8855061,237.1523635,317.081945,583.6788649
2021-08-19,80.88975239,234.5415993,316.5242013,583.696115
2021-08-20,80.90852051,236.1335564,315.4294444,583.7860673
2021-08-21,80.91958223,242.8742871,455.6398892,583.8018241
2021-08-22,80.92497168,247.8378704,451.2623812,583.8222897
2021-08-23,80.95327381,244.6894919,456.7936111,583.8424463
2021-08-24,80.97086147,244.9138206,461.4660415,583.8624713
2021-08-25,80.97744616,243.9136279,464.3076952,583.874841
2021-08-26,80.99652111,255.2692097,463.947399,583.8830227
2021-08-27,81.01268825,243.2535667,465.788481,584.0262357
2021-08-28,81.01949658,243.2125171,370.1508899,584.1494353
2021-08-29,81.04219952,254.9097902,380.662674,584.1584579
2021-08-30,81.06041577,247.8620881,389.9126492,584.167658
2021-08-31,81.05905279,243.3127633,447.5921811,584.1750501
2021-09-01,80.55568822,254.9427591,438.5809288,587.9618699
2021-09-02,80.57083447,261.1352944,435.002338,587.9700115
2021-09-03,80.57650661,284.0702868,453.2128043,587.9265458
2021-09-04,80.5777905,262.371927,461.9199731,587.9030021
2021-09-05,80.58318855,248.226673,466.7380967,587.9452091
2021-09-06,80.58686535,271.5055532,453.4877468,587.9652341
2021-09-07,80.60696899,254.6519049,453.1743103,587.9848185
2021-09-08,80.62889828,236.8861786,459.5787312,588.0024234
2021-09-09,80.65531907,252.6934458,465.8179125,588.022271
2021-09-10,80.67954507,262.0939498,466.8249105,588.0363572
2021-09-11,80.69494774,265.3210219,456.6995327,588.0516048
2021-09-12,80.70237358,271.5909304,470.4294807,588.0594374
2021-09-13,80.68656309,268.929208,493.1134459,588.0788045
2021-09-14,80.70750341,275.1501155,493.1134459,588.0866371
2021-09-15,80.72353744,273.0511644,493.1134459,588.0976852
2021-09-16,80.74569202,274.6552394,493.1134459,588.1052947
2021-09-17,80.76216103,276.6805391,493.1134459,588.1247475
2021-09-18,80.76983334,272.2923745,493.1134459,588.135664
2021-09-19,80.76885411,269.3226762,521.7297856,588.1552027
2021-09-20,80.78556069,266.2072414,521.7281986,588.1692888
2021-09-21,80.79770045,270.0011062,493.1134459,588.1802454
2021-09-22,80.82929091,268.8460411,522.5467216,588.1888275
2021-09-23,80.85496136,263.4005443,519.423652,588.2058831
2021-09-24,80.87004214,263.3865808,522.4474322,588.2176807
2021-09-25,80.87830764,267.168407,521.8200649,588.229341
2021-09-26,80.8667811,263.123272,522.4342366,588.2377915
2021-09-27,80.88852815,266.0370982,521.792672,588.2462421
2021-09-28,80.90665081,269.1784208,493.1134459,588.2586976
2021-09-29,80.88644739,288.9700135,529.8903034,588.2702263
2021-09-30,80.88633231,295.1264213,493.1134459,588.2812744
2021-10-01,84.48947301,296.4142585,514.0686994,565.9989147
2021-10-02,84.50407089,286.4519007,514.0686994,565.9989147
2021-10-03,84.51428921,311.7166225,514.0686994,566.0130857
2021-10-04,84.52438771,281.2766491,514.0686994,566.0447652
2021-10-05,84.53344069,279.761046,514.0686994,566.0640426
2021-10-06,84.54245664,274.2304161,514.0686994,566.0640426
2021-10-07,84.55419068,280.5789697,514.0686994,566.0640426
2021-10-08,84.58842335,263.8976157,514.0686994,622.2522151
2021-10-09,84.57232013,263.7455584,514.0686994,622.2522151
2021-10-10,84.59883771,258.3639578,514.0686994,566.193858
2021-10-11,84.72066405,263.5445216,514.0686994,566.193858
2021-10-12,84.74106856,273.4808876,513.4592186,566.193858
2021-10-13,84.77758536,271.027524,513.4592186,566.193858
2021-10-14,84.77853749,282.8246576,513.4592186,566.193858
2021-10-15,84.76905448,266.2307393,513.4592186,566.193858
2021-10-16,84.80026454,285.2847468,513.4592186,566.193858
2021-10-17,84.80101029,265.7338699,513.4592186,566.193858
2021-10-18,84.80142804,264.3091898,513.4592186,566.193858
2021-10-19,84.81451252,270.6583979,513.4592186,566.193858
2021-10-20,84.82023696,263.1790569,513.4592186,566.193858
2021-10-21,84.82909969,268.4493398,513.4592186,566.193858
2021-10-22,84.84369153,265.3719646,513.4592186,566.193858
2021-10-23,84.85915224,267.7231994,513.4592186,566.193858
2021-10-24,84.87392466,272.5481525,513.4592186,566.193858
2021-10-25,84.88636066,283.1735844,513.4592186,566.333973
2021-10-26,84.89882746,275.7861633,513.4592186,566.566036
2021-10-27,84.91127208,264.5051265,513.4592186,566.566036
2021-10-28,84.93635938,270.1774943,513.4592186,566.566036
2021-10-29,84.95417834,261.6786715,507.7473683,566.566036
2021-10-30,84.96335726,264.7527171,513.4592186,566.566036
2021-10-31,84.96335726,266.9654852,513.4592186,566.566036
2021-11-01,84.00122626,281.9079706,541.0473507,566.566036
2021-11-02,84.02211129,287.2940451,541.0473507,566.566036
2021-11-03,84.00890669,295.4942111,541.0473507,566.566036
2021-11-04,84.01923468,294.414623,541.0473507,566.566036
2021-11-05,84.03286581,298.69465,541.0473507,567.0261905
2021-11-06,84.05774783,287.4795023,541.0473507,567.0261905
2021-11-07,84.08115343,305.9650384,541.0473507,567.0261905
2021-11-08,84.14347479,301.3732883,541.0473507,567.0261905
2021-11-09,83.84714331,270.2550051,555.3793024,567.0261905
2021-11-10,83.66671134,284.0245851,538.7505015,567.0261905
2021-11-11,83.69061143,274.7712932,538.9813947,567.0261905
2021-11-12,83.72080434,265.4625575,539.105593,567.0261905
2021-11-13,83.94181336,264.1378487,539.105593,567.4689833
2021-11-14,83.93565471,265.2353676,539.105593,567.4689833
2021-11-15,83.755964,277.8349127,539.105593,567.4689833
2021-11-16,83.75306887,268.8065466,539.105593,623.1946145
2021-11-17,83.92551815,266.9169822,539.105593,623.1946145
2021-11-18,83.91817473,261.5099828,539.105593,623.5560486
2021-11-19,83.92142677,272.046376,539.105593,623.5560486
2021-11-20,83.92521682,266.2261287,539.105593,567.7149971
2021-11-21,83.91853098,278.3365308,539.105593,567.7149971
2021-11-22,83.95531218,274.821422,539.105593,567.7149971
2021-11-23,84.01397147,299.4908947,539.105593,567.7149971
2021-11-24,83.20166731,270.2551425,539.105593,567.7149971
2021-11-25,83.2326073,261.9333419,539.105593,623.5560486
2021-11-26,83.26379656,262.238292,539.105593,567.7149971
2021-11-27,84.1180911,268.5485953,539.105593,568.1037224
2021-11-28,84.1246385,266.2566167,539.105593,568.1037224
2021-11-29,84.17431578,267.8302823,539.105593,624.1847535
2021-11-30,84.16190067,270.0339082,539.105593,624.4464059
2021-12-01,83.5877029,290.1008085,538.0132122,681.5543226
2021-12-02,83.5935078,287.4123041,538.0132122,681.5543226
2021-12-03,83.60610575,285.4733861,538.0132122,681.5543226
2021-12-04,83.63108699,290.3395925,538.0132122,611.6427453
2021-12-05,83.62663182,291.4661334,538.0132122,611.6427453
2021-12-06,83.64865765,312.1043832,538.0132122,681.5543226
2021-12-07,83.65651808,292.6901424,538.0132122,607.8837768
2021-12-08,83.65651808,304.6320463,538.0132122,607.8837768
2021-12-09,83.63555371,322.4186937,538.0132122,607.8837768
2021-12-10,83.66548061,298.0443699,538.0132122,607.8837768
2021-12-11,83.64866696,299.640487,538.0132122,607.8837768
2021-12-12,83.63574909,316.1937772,538.0132122,565.6212736
2021-12-13,83.63758018,300.3940451,538.0132122,565.8879064
2021-12-14,83.63369802,286.5119166,512.1021709,565.8879064
2021-12-15,83.63129373,286.9370887,538.0132122,608.2037362
2021-12-16,83.62807672,309.3852764,538.0132122,608.2037362
2021-12-17,83.62998655,308.9303925,538.0132122,608.2037362
2021-12-18,83.60739923,309.2359083,538.0132122,608.2037362
2021-12-19,83.61505954,276.1577356,518.1686305,608.2037362
2021-12-20,83.62952479,273.4972179,526.8250228,608.2037362
2021-12-21,83.63792974,280.3704206,492.4390277,608.2037362
2021-12-22,83.64172567,729.9999103,454.7685742,608.2037362
2021-12-23,83.65552578,275.6737305,535.8228848,608.2037362
2021-12-24,83.65882073,275.0553306,538.0132122,608.2037362
2021-12-25,83.65843863,283.8512367,538.0132122,608.2037362
2021-12-26,83.67409084,286.2776925,538.0132122,608.2037362
2021-12-27,83.66381524,283.0807543,538.0132122,608.2037362
2021-12-28,83.68208611,279.5385442,537.2260656,608.2037362
2021-12-29,83.69334866,277.5684963,538.0132122,608.5227185
2021-12-30,83.70234118,270.6686516,538.0132122,608.5227185
2021-12-31,83.70496876,272.3388408,538.0132122,608.5227185
2022-01-01,85.64057365,302.1988449,540.0007588,608.5227184
2022-01-02,85.6652998,301.0195369,540.0007588,608.5227184
2022-01-03,85.64831446,282.6199572,543.9600082,608.5227184
2022-01-04,85.67768681,284.7812954,544.0047973,608.5227184
2022-01-05,85.7003167,285.5339835,543.3853945,665.4111081
2022-01-06,85.71475078,299.8889742,542.0167651,665.4111081
2022-01-07,85.81522397,275.8764139,541.9167814,665.4111081
2022-01-08,85.83456214,293.272008,542.0655145,608.5227184
2022-01-09,85.7910202,298.3807717,542.0528247,608.5227184
2022-01-10,85.8159858,310.9080959,542.0806919,608.5227184
2022-01-11,85.81849918,281.0894896,542.0242734,608.5227184
2022-01-12,85.82160643,279.7245046,543.0190312,608.632191
2022-01-13,85.82758637,269.3163385,539.6192817,566.2449521
2022-01-14,85.81826557,263.6376769,541.0256595,566.2449521
2022-01-15,85.87057154,267.8551836,541.0256595,566.2449521
2022-01-16,85.88347159,278.6722795,803.2195639,566.2449521
2022-01-17,85.8396621,317.0761174,816.7898333,566.3283095
2022-01-18,85.8401632,316.6486987,815.7733358,566.3283095
2022-01-19,85.8401633,324.0226479,817.4899188,566.4383269
2022-01-20,85.84877868,327.7619475,816.2184718,566.4383269
2022-01-21,85.86178761,321.4538223,815.2179961,566.4383269
2022-01-22,85.871447,352.888227,814.5049139,566.4383269
2022-01-23,85.87878619,340.3690326,814.5049139,566.4383269
2022-01-24,85.8939311,301.292839,816.153159,566.4383269
2022-01-25,85.89727157,300.5291963,816.5797759,621.2118597
2022-01-26,85.9065905,310.1809722,814.8624364,621.2118597
2022-01-27,85.93543318,314.4288743,814.6976172,621.2118597
2022-01-28,85.94959159,286.2082434,813.6293354,566.5024936
2022-01-29,85.95795601,281.2719292,814.980455,566.5024936
2022-01-30,85.97203691,290.0639629,814.8160022,566.5024936
2022-01-31,85.98495183,282.3241072,815.2957867,566.5024936
2022-02-01,92.63559711,288.4591818,795.2658789,566.5024937
2022-02-02,92.63574812,284.3902552,794.0032198,566.5024937
2022-02-03,92.63229175,265.4945213,793.9057245,566.5024937
2022-02-04,97.9561536,288.3268398,795.644767,566.5024937
2022-02-05,97.80839059,279.387568,731.0056171,566.5024937
2022-02-06,97.78846841,280.5603246,795.1303512,566.5024937
2022-02-07,97.817567,283.654261,797.3356449,566.5024937
2022-02-08,97.81254827,284.6556674,801.0441638,567.2230399
2022-02-09,97.81304517,282.4877971,801.0441638,567.2230399
2022-02-10,97.81153009,295.4273737,801.0441638,567.2230399
2022-02-11,97.7876053,275.4581248,787.4270069,567.2230399
2022-02-12,97.79544991,304.2980886,774.9145991,567.2230399
2022-02-13,97.80960261,302.577534,805.2152903,567.2230399
2022-02-14,97.81142317,305.7244854,801.0441638,567.2230399
2022-02-15,97.85440355,298.1656896,801.0441638,567.2230399
2022-02-16,97.89052643,296.9767227,801.0441638,567.9658139
2022-02-17,97.91737263,321.1857204,801.0441638,569.1432105
2022-02-18,97.96629322,297.0501596,801.0441638,569.6133174
2022-02-19,97.98234007,300.7807415,785.5936887,569.6133174
2022-02-20,97.94459436,304.7370488,784.8571131,569.6133174
2022-02-21,97.97468477,280.5979006,801.0441638,569.6133174
2022-02-22,97.95376392,302.8463081,764.1419761,569.6133174
2022-02-23,97.97496445,299.3290454,764.1419761,635.5417817
2022-02-24,98.00157085,316.3634569,764.1419761,635.5417817
2022-02-25,98.03856625,306.7163946,801.0441638,635.9456459
2022-02-26,98.06288092,291.1100427,801.0441638,635.9456459
2022-02-27,98.02654958,274.5855811,801.0441638,635.9456459
2022-02-28,98.01133562,293.1318617,801.0441638,635.9456459
2022-03-01,102.8727334,277.9660323,769.5691165,686.6014924
2022-03-02,102.8762207,321.5880709,762.7042622,686.6014924
2022-03-03,102.8789867,328.9746481,759.9766368,686.6014924
2022-03-04,102.8814457,278.3310136,745.6877403,687.4551448
2022-03-05,102.8851208,315.5022241,769.5691165,687.4551448
2022-03-06,102.904113,325.4924947,733.5660245,687.4551448
2022-03-07,102.9371135,298.9149769,753.5572614,687.4551448
2022-03-08,102.9240219,299.0866366,769.5691165,685.0912607
2022-03-09,102.9255658,316.49739,769.5691165,685.0912607
2022-03-10,102.93805,300.7132329,764.9407875,685.8862265
2022-03-11,103.0112635,279.9009463,742.5542587,685.8862265
2022-03-12,102.9786579,280.7888555,743.7897128,685.8862265
2022-03-13,103.0086831,279.4615732,743.5878985,685.8862265
2022-03-14,102.9288788,311.7265047,742.5399591,685.8862265
2022-03-15,102.9281342,376.3155839,742.7062621,685.8862265
2022-03-16,102.9293035,330.4325009,745.5179495,685.8862265
2022-03-17,109.4622568,319.5163967,745.8727655,685.8862265
2022-03-18,102.9884509,250.2273294,763.9313992,685.8862265
2022-03-19,107.4919191,239.2597588,769.5691165,639.3094676
2022-03-20,109.0331952,239.5837681,769.5691165,686.809586
2022-03-21,108.0545947,244.9602895,753.5067197,686.809586
2022-03-22,109.5877081,266.154654,761.2057765,686.809586
2022-03-23,109.589319,260.3994334,744.878579,686.809586
2022-03-24,116.7128826,244.6122626,744.1981393,686.809586
2022-03-25,116.7205371,243.9492487,744.8488101,686.809586
2022-03-26,116.7178603,247.9784341,759.4113565,686.809586
2022-03-27,116.7218548,239.4080426,744.6107916,686.809586
2022-03-28,116.515792,246.1909934,756.8948451,688.4966388
2022-03-29,116.5145428,247.5176897,757.6029181,716.5771339
2022-03-30,116.5147867,270.9346441,745.5206573,716.5771339
2022-03-31,116.4078778,258.0672488,756.1512918,716.5771339
2022-04-01,121.462052,259.6469223,780.9817975,716.5771339
2022-04-02,121.3897842,262.5560381,795.6160204,716.5771339
2022-04-03,121.4080719,289.9501999,794.1144126,716.5771339
2022-04-04,121.3948705,268.3174914,800.9501563,716.5771339
2022-04-05,121.0574225,247.4884909,781.1007654,718.717179
2022-04-06,121.0575683,270.0315109,804.7949202,718.717179
2022-04-07,121.4517345,306.2485949,804.7949202,718.717179
2022-04-08,121.4926099,270.6183271,804.7949202,718.717179
2022-04-09,121.4184057,271.7368369,779.2597279,718.717179
2022-04-10,121.4466117,250.5067357,780.9026602,718.717179
2022-04-11,121.502419,276.4319347,788.5533297,718.717179
2022-04-12,121.5294416,238.154231,779.8990224,720.7977832
2022-04-13,121.5316297,244.907114,804.7949202,720.7977832
2022-04-14,121.5054172,291.9397471,804.7949202,722.5252932
2022-04-15,121.5063091,312.4698518,804.7949202,723.9488638
2022-04-16,121.5063091,308.182048,804.7949202,725.1370204
2022-04-17,121.5063091,315.0125237,804.7949202,725.1370204
2022-04-18,121.5073215,268.1179083,804.7949202,725.1370204
2022-04-19,121.5096757,305.3678521,804.7949202,725.1370204
2022-04-20,121.5114202,300.3668726,788.4072844,726.1665858
2022-04-21,121.5127466,331.3457503,804.7949202,726.1665858
2022-04-22,121.4810632,321.1321929,804.7949202,727.0776565
2022-04-23,121.5396548,316.9170055,804.7949202,727.0776565
2022-04-24,121.4683231,319.6511205,804.7949202,673.8249567
2022-04-25,121.5350314,319.2266611,804.7949202,673.8249567
2022-04-26,121.5380396,315.8620032,804.7949202,673.8249567
2022-04-27,121.5371184,303.666793,804.7949202,674.5842074
2022-04-28,121.4109656,301.8648524,804.7949202,674.5842074
2022-04-29,121.5330114,263.9663255,804.7949202,674.5842074
2022-04-30,121.5744768,273.1428413,804.7949202,674.5842074
2022-05-01,133.0706845,307.8005994,805.2275874,767.8430094
2022-05-02,132.9003727,253.3163634,805.2275874,767.8430094
2022-05-03,132.9787451,256.9112152,805.2275874,767.8430094
2022-05-04,132.9805573,271.9390921,805.2275874,767.8430094
2022-05-05,132.8636689,267.7694615,805.2275874,767.8430094
2022-05-06,132.9845573,299.5078306,803.8579819,767.8430094
2022-05-07,132.8939521,274.174823,805.2275874,769.1022443
2022-05-08,132.9340914,302.8690542,805.2275874,769.1022443
2022-05-09,132.9480009,336.1759965,805.2275874,739.4644175
2022-05-10,132.9499117,340.3689903,805.2275874,740.7705631
2022-05-11,132.9514979,321.7314287,805.2275874,740.7705631
2022-05-12,132.9251478,327.2818013,805.2275874,740.7705631
2022-05-13,132.9917074,326.9563542,805.2275874,740.7705631
2022-05-14,133.0331358,335.9079804,805.2275874,740.7705631
2022-05-15,133.0331358,329.7931437,805.2275874,740.7705631
2022-05-16,133.0333674,341.9494386,805.2275874,740.7705631
2022-05-17,133.0335599,317.0419026,805.2275874,740.7705631
2022-05-18,133.0335599,331.790961,805.2275874,741.7896153
2022-05-19,133.0344206,366.7734263,805.2275874,741.7896153
2022-05-20,133.0346529,353.7824605,776.7054943,742.5971985
2022-05-21,133.0358446,320.9965387,820.9890447,742.5971985
2022-05-22,133.0358446,351.5163087,820.3373938,742.5972386
2022-05-23,132.8759985,370.2689418,763.1435169,743.7641004
2022-05-24,132.877397,397.0451785,740.1579092,744.1669032
2022-05-25,132.878093,393.1694396,760.1370332,744.5876385
2022-05-26,132.8787621,334.8169323,819.1827852,746.5182988
2022-05-27,132.879708,345.9473953,820.3373938,749.1007729
2022-05-28,132.879708,343.7014845,820.3373938,747.6796387
2022-05-29,132.879708,330.8796701,819.2863591,747.4901771
2022-05-30,132.879708,610.4145666,820.3373938,747.4631033
2022-05-31,132.879708,360.2900714,820.3373938,747.4631033
2022-06-01,143.2675313,381.3218926,856.7652505,797.4417273
2022-06-02,143.268614,347.5188558,856.7652505,797.4417273
2022-06-03,143.2692661,356.1341017,856.7652505,797.6915792
2022-06-04,152.8588501,323.894407,854.5334742,797.6915792
2022-06-05,152.8588501,338.4077379,856.7652505,797.6915792
2022-06-06,152.9566684,317.1577004,856.7652505,797.6915792
2022-06-07,152.8610805,335.1635181,858.0517214,797.6915792
2022-06-08,152.8624348,324.2487024,858.0517214,797.6915792
2022-06-09,152.902826,329.6893211,858.0517214,797.9315338
2022-06-10,152.8648997,332.1914851,858.0517214,797.9315338
2022-06-11,152.4927364,360.5694495,858.0517214,797.9315338
2022-06-12,152.5367509,364.8876838,858.0517214,798.4089999
2022-06-13,152.9181042,337.2659411,853.7629856,798.9289991
2022-06-14,152.9192795,340.4404673,965.049428,799.0653443
2022-06-15,152.920701,326.8668957,964.8974977,799.0653443
2022-06-16,152.9219373,343.4555523,964.9526431,799.0653443
2022-06-17,152.9067242,346.2765474,964.0047845,799.193239
2022-06-18,152.9035441,375.1525175,966.4074967,799.193239
2022-06-19,152.9446638,359.9336598,966.4074967,799.193239
2022-06-20,152.9038081,392.0945805,966.4074967,799.193239
2022-06-21,152.9860126,315.4170133,966.4074967,799.193239
2022-06-22,152.9868754,311.3910259,966.4074967,799.193239
2022-06-23,152.8737606,309.9563206,966.4074967,799.193239
2022-06-24,152.9239149,318.4919132,966.4074967,799.193239
2022-06-25,152.987995,334.8003954,961.0830243,799.3097144
2022-06-26,152.9493299,338.2423399,966.4074967,799.3097144
2022-06-27,153.1243616,339.223067,966.4074967,799.3097144
2022-06-28,153.1246672,330.5296047,947.8549934,799.3097144
2022-06-29,153.1247653,334.6173007,966.4074967,799.3097144
2022-06-30,153.125432,350.2360821,953.8082363,799.3097144
2022-07-01,156.8163953,365.3265121,1004.982898,812.2448104
2022-07-02,156.5668488,399.5311868,1007.46564,812.2448104
2022-07-03,156.6287654,390.5361723,1007.46564,812.2448104
2022-07-04,156.6850453,393.512986,1007.46564,812.2448104
2022-07-05,152.1068693,344.1242162,1007.464623,812.2448104
2022-07-06,152.10801,346.524429,1008.648477,812.2448104
2022-07-07,155.5876099,376.7958342,1015.951808,812.6203893
2022-07-08,156.6626475,378.4759958,1007.038225,812.6203893
2022-07-09,156.7105806,423.8865216,1017.588602,812.6203893
2022-07-10,156.7379218,470.3854685,1017.588602,812.6203893
2022-07-11,156.7470443,333.1649185,1024.667161,812.9701109
2022-07-12,152.7799204,332.201242,1010.692893,812.9701109
2022-07-13,152.7813008,334.5359449,1027.201834,812.9701109
2022-07-14,156.6596826,362.216013,1025.027801,812.9701109
2022-07-15,156.6613061,365.9574863,1025.027801,813.3087937
2022-07-16,156.6866527,409.1287205,1025.027801,813.3087937
2022-07-17,156.9043108,363.668069,1025.027801,813.3087937
2022-07-18,156.7594479,325.1694276,1008.877509,813.3087937
2022-07-19,156.5788307,322.5462239,1004.372921,813.3087587
2022-07-20,156.5795954,309.0157543,996.0715209,813.3087937
2022-07-21,156.5802739,330.4271751,926.1831477,813.3087587
2022-07-22,155.3632559,374.9872162,1010.454964,813.9245925
2022-07-23,156.6448835,340.7779186,1019.661361,814.1826296
2022-07-24,155.7578365,324.812483,976.6199183,814.1826296
2022-07-25,155.5467784,324.1430447,1019.603537,814.1826296
2022-07-26,155.5508911,365.0975609,1022.948522,814.1826296
2022-07-27,155.5545163,353.4456921,916.2481148,814.1826296
