FECHA_HORA,YEAR,MONTH,DAY,HORA,PRECIO,TERMICA,HIDRAULICA,COGENERADOR,EOLICA,NIVEL_ENSO,FUEL_CONS_ACPM,FUEL_CONS_CARBON,FUEL_CONS_COMBUSTOLEO,FUEL_CONS_CRUDO,FUEL_CONS_GAS,FUEL_CONS_GAS_NI,FUEL_CONS_GLP,FUEL_COST_CARBON,FUEL_COST_GAS,FUEL_COST_GAS_NI,FUEL_COST_COMBUSTOLEO,IPC_VAR_MOM_PCT,IPP_VAR_PN_MOM_PCT,IPP_VAR_OI_MOM_PCT,DIA_SEMANA,FESTIVO
2020-01-01 00:00:00,2020,1,1,0,72.02,2109637.93,4418103.51,28880.74,4291.34,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 01:00:00,2020,1,1,1,136.71,1864989.8,4548853.97,29107.370000000003,3511.94,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 02:00:00,2020,1,1,2,127.71,1720883.01,4525898.75,25939.870000000003,2641.9,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 03:00:00,2020,1,1,3,127.71,1649014.61,4458645.5600000005,25651.57,3032.3,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 04:00:00,2020,1,1,4,127.71,1711745.36,4279657.9,25245.37,2514.76,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 05:00:00,2020,1,1,5,72.02,1571431.28,4311552.05,22696.46,980.62,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 06:00:00,2020,1,1,6,72.02,1297795.61,4173921.34,19751.120000000003,457.47,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 07:00:00,2020,1,1,7,72.02,1257262.31,4231331.52,18429.91,0.0,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 08:00:00,2020,1,1,8,72.02,1339329.04,4334616.11,19297.62,526.95,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 09:00:00,2020,1,1,9,72.02,1486541.89,4437534.05,19783.46,1515.43,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 10:00:00,2020,1,1,10,72.02,1595123.09,4586174.08,19753.42,4933.15,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 11:00:00,2020,1,1,11,136.71,1722708.55,4602070.34,19607.46,7218.37,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 12:00:00,2020,1,1,12,136.71,1767487.09,4656028.28,20137.24,8392.45,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 13:00:00,2020,1,1,13,136.71,1712427.72,4720150.27,20073.45,12011.9,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 14:00:00,2020,1,1,14,136.71,1727563.62,4642865.04,21393.86,12852.74,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 15:00:00,2020,1,1,15,136.67,1722740.14,4608734.64,20753.210000000003,13314.46,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 16:00:00,2020,1,1,16,127.71,1708603.21,4616000.78,18312.85,13453.22,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 17:00:00,2020,1,1,17,72.02,1962725.86,4485505.55,19259.6,11395.06,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 18:00:00,2020,1,1,18,183.93,2356473.6,4827886.12,18965.46,8379.58,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 19:00:00,2020,1,1,19,406.73,2366406.08,4951730.73,18828.32,8463.07,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 20:00:00,2020,1,1,20,213.73,2303964.55,4915616.319999999,18840.41,8747.04,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 21:00:00,2020,1,1,21,213.73,2152222.76,4830242.05,19014.75,6829.47,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 22:00:00,2020,1,1,22,213.73,2003214.61,4712319.96,18978.72,4199.19,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-01 23:00:00,2020,1,1,23,136.71,1766312.0,4738151.85,18943.93,4904.14,1.0,0.0,234788.670155,0.0,0.0,167262.229,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,3,1
2020-01-02 00:00:00,2020,1,2,0,71.34,1608662.67,4585681.98,19184.34,4908.48,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 01:00:00,2020,1,2,1,71.34,1508655.14,4466153.6,19342.06,3836.61,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 02:00:00,2020,1,2,2,71.34,1413968.65,4520386.1,20345.52,5343.35,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 03:00:00,2020,1,2,3,71.34,1369278.08,4470436.67,21123.41,3942.81,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 04:00:00,2020,1,2,4,71.34,1353049.36,4558570.93,25773.8,2363.15,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 05:00:00,2020,1,2,5,73.95,1363369.81,4643876.92,33832.09,2714.48,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 06:00:00,2020,1,2,6,73.95,1410056.71,4682971.61,33666.84,2488.29,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 07:00:00,2020,1,2,7,137.88,1658742.7,4890822.39,35174.619999999995,4079.79,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 08:00:00,2020,1,2,8,185.1,2200000.42,4846668.6,34765.63,8055.59,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 09:00:00,2020,1,2,9,387.9,2540918.97,4903393.71,34835.0,10587.86,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 10:00:00,2020,1,2,10,387.9,2666500.54,5155720.82,35879.93,12762.81,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 11:00:00,2020,1,2,11,387.9,2880112.87,5178545.05,36511.97,12760.52,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 12:00:00,2020,1,2,12,307.9,2757841.59,5376544.11,31179.8,11097.25,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 13:00:00,2020,1,2,13,357.8,2819788.27,5351211.18,17539.25,12797.99,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 14:00:00,2020,1,2,14,357.8,2900499.12,5208612.62,17634.760000000002,13289.11,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 15:00:00,2020,1,2,15,357.8,2957444.07,5099294.67,17964.59,12470.76,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 16:00:00,2020,1,2,16,357.8,2844673.46,5115315.38,17896.02,11227.67,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 17:00:00,2020,1,2,17,307.9,2691319.09,5178697.88,18034.78,10015.91,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 18:00:00,2020,1,2,18,397.9,2886962.13,5711143.91,17925.019999999997,10856.87,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 19:00:00,2020,1,2,19,387.9,3046137.84,5674432.32,17913.63,11442.15,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 20:00:00,2020,1,2,20,357.8,2919062.56,5621210.28,17417.16,9641.15,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 21:00:00,2020,1,2,21,307.9,2691319.05,5501073.03,17387.57,9168.64,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 22:00:00,2020,1,2,22,307.9,2432578.42,5239231.69,17707.36,9987.34,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-02 23:00:00,2020,1,2,23,307.9,2151397.25,5007879.27,18020.47,8088.21,1.0,431.0,229485.340893,0.0,0.0,240709.2757,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,4,0
2020-01-03 00:00:00,2020,1,3,0,116.31,1866019.08,5142507.0200000005,18171.46,3796.48,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 01:00:00,2020,1,3,1,116.31,1634476.19,5101684.95,16489.28,3202.77,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 02:00:00,2020,1,3,2,126.29,1506253.21,5052107.33,17512.92,3998.46,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 03:00:00,2020,1,3,3,126.29,1437489.06,5016406.73,17663.690000000002,2596.06,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 04:00:00,2020,1,3,4,135.29,1631759.89,4905527.2,17350.17,2999.42,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 05:00:00,2020,1,3,5,126.29,1770896.47,4857919.09,18589.28,2984.6,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 06:00:00,2020,1,3,6,123.46,1894443.91,4745223.41,26457.97,1817.02,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 07:00:00,2020,1,3,7,275.31,2118958.15,4940097.27,24620.18,748.36,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 08:00:00,2020,1,3,8,275.31,1992290.97,5435284.46,30273.95,1255.98,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 09:00:00,2020,1,3,9,275.31,1983569.25,5760720.97,42089.97,5616.51,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 10:00:00,2020,1,3,10,275.31,2004838.51,6090825.29,43801.76,8778.8,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 11:00:00,2020,1,3,11,275.31,1965688.36,6382063.74,43954.62,9907.86,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 12:00:00,2020,1,3,12,275.31,2053064.81,6270367.43,46318.41,9464.09,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 13:00:00,2020,1,3,13,275.31,2124365.7,6253075.54,46525.79,10087.24,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 14:00:00,2020,1,3,14,275.31,2156178.27,6302038.57,57201.34,12399.62,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 15:00:00,2020,1,3,15,275.31,2151342.0,6270926.82,67618.29,12481.92,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 16:00:00,2020,1,3,16,275.31,2145524.61,6093506.47,84269.89,10874.25,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 17:00:00,2020,1,3,17,275.31,2148936.85,5927594.72,100629.31,9756.62,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 18:00:00,2020,1,3,18,285.31,2190698.2,6611884.71,101008.99,12478.39,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 19:00:00,2020,1,3,19,285.31,2209200.33,6767821.29,95879.13,14474.69,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 20:00:00,2020,1,3,20,275.31,2323133.24,6399897.72,98158.26,9768.35,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 21:00:00,2020,1,3,21,275.31,2317655.65,6004935.91,100052.23,9143.98,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 22:00:00,2020,1,3,22,275.31,2207840.87,5589421.85,101855.25,10827.97,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-03 23:00:00,2020,1,3,23,275.31,2062105.2,5271496.01,102014.28,8748.66,1.0,624.0,244625.058498,0.0,0.0,176133.1623,0.0,0.0,130.459523,240.0756968215,0.0,585.0853441186,0.42,-0.73,-0.02,5,0
2020-01-04 00:00:00,2020,1,4,0,144.36,2031712.5,4829508.85,100506.56,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 01:00:00,2020,1,4,1,144.36,1939128.05,4610718.96,100659.89,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 02:00:00,2020,1,4,2,144.36,1967040.92,4374102.06,103947.42,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 03:00:00,2020,1,4,3,144.36,2016683.72,4269556.75,104148.87,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 04:00:00,2020,1,4,4,134.34,1912967.75,4336631.51,102872.08,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 05:00:00,2020,1,4,5,144.36,1774829.04,4540003.78,98800.16,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 06:00:00,2020,1,4,6,134.34,1844000.27,4437385.59,102560.46,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 07:00:00,2020,1,4,7,144.36,1864275.41,4783803.99,99907.28,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 08:00:00,2020,1,4,8,188.36,1872747.55,5283579.07,98513.29,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 09:00:00,2020,1,4,9,255.36,1880202.82,5668575.94,98226.66,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 10:00:00,2020,1,4,10,255.36,1958460.91,5914691.89,95902.89,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 11:00:00,2020,1,4,11,255.36,2012289.23,6060044.72,95083.44,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 12:00:00,2020,1,4,12,255.36,2009567.73,6104264.56,87854.39,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 13:00:00,2020,1,4,13,255.36,2024334.88,5982061.0,75505.11,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 14:00:00,2020,1,4,14,255.36,2050874.1,5893063.52,77205.04,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 15:00:00,2020,1,4,15,255.36,2071667.82,5815900.29,71912.43000000001,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 16:00:00,2020,1,4,16,255.36,2090127.93,5650766.72,76454.82,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 17:00:00,2020,1,4,17,255.36,2362505.01,5395398.89,76329.63,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 18:00:00,2020,1,4,18,255.36,2436079.1,6125988.86,74036.58,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 19:00:00,2020,1,4,19,255.36,2456395.66,6318038.46,74595.33,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 20:00:00,2020,1,4,20,255.36,2314870.1,6250392.43,71761.79,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 21:00:00,2020,1,4,21,255.36,2257907.2,5925030.15,75291.5,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 22:00:00,2020,1,4,22,255.36,2162856.96,5520063.03,77916.52,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-04 23:00:00,2020,1,4,23,188.36,2032599.65,5169434.83,78746.87,0.0,1.0,270.24,246854.779129,0.0,0.0,207664.8132,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,6,0
2020-01-05 00:00:00,2020,1,5,0,209.12,1974404.45,4813074.97,75992.93,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 01:00:00,2020,1,5,1,209.12,1950329.56,4531338.73,78140.46,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 02:00:00,2020,1,5,2,188.12,1863095.61,4411686.2,75900.16,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 03:00:00,2020,1,5,3,188.12,1908303.29,4204014.61,78895.2,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 04:00:00,2020,1,5,4,188.12,1935487.27,4086576.37,78916.13,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 05:00:00,2020,1,5,5,188.12,1845691.63,4157267.06,79916.74,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 06:00:00,2020,1,5,6,180.62,1670443.96,4114468.42,79022.06999999999,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 07:00:00,2020,1,5,7,157.12,1717039.95,4275627.37,69142.79,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 08:00:00,2020,1,5,8,188.12,1749061.53,4538400.66,73378.78,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 09:00:00,2020,1,5,9,188.12,1761273.39,4839811.25,71733.5,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 10:00:00,2020,1,5,10,209.12,1789943.29,5078459.34,75666.25,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 11:00:00,2020,1,5,11,209.12,1772993.62,5338222.8,76126.88,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
2020-01-05 12:00:00,2020,1,5,12,305.12,1764137.19,5412859.55,73815.65,0.0,1.0,227.47,232745.678846,0.0,0.0,181604.2601,0.0,0.0,122.3708,238.1690349582,0.0,585.0853441186,0.42,-0.73,-0.02,7,0
